ID,Cluster_Label
22666,2
22667,2
22668,0
22669,0
22670,0
22671,0
22672,2
22673,0
22674,0
22675,1
22676,2
22677,1
22678,0
22679,2
22680,1
22681,0
22682,1
22683,0
22684,1
22685,0
22686,0
22687,2
22688,0
22689,0
22690,0
22691,0
22692,0
22693,1
22694,0
22695,0
22696,0
22697,0
22698,0
22699,2
22700,0
22701,2
22702,2
22703,1
22704,1
22705,0
22706,0
22707,0
22708,0
22709,1
22710,0
22711,2
22712,0
22713,1
22714,2
22715,0
22716,0
22717,0
22718,0
22719,0
22720,2
22721,2
22722,0
22723,0
22724,1
22725,1
22726,0
22727,1
22728,0
22729,0
22730,2
22731,2
22732,1
22733,0
22734,0
22735,1
22736,0
22737,0
22738,0
22739,0
22740,0
22741,1
22742,0
22743,0
22744,0
22745,1
22746,0
22747,0
22748,0
22749,1
22750,0
22751,0
22752,0
22753,1
22754,2
22755,0
22756,0
22757,1
22758,0
22759,0
22760,1
22761,0
22762,0
22763,0
22764,0
22765,0
22766,1
22767,1
22768,0
22769,0
22770,0
22771,0
22772,0
22773,1
22774,1
22775,0
22776,0
22777,1
22778,0
22779,2
22780,2
22781,0
22782,0
22783,1
22784,1
22785,0
22786,2
22787,2
22788,1
22789,1
22790,2
22791,1
22792,0
22793,0
22794,2
22795,1
22796,1
22797,0
22798,0
22799,2
22800,0
22801,0
22802,0
22803,1
22804,2
22805,0
22806,0
22807,0
22808,2
22809,0
22810,0
22811,2
22812,0
22813,0
22814,0
22815,0
22816,0
22817,0
22818,1
22819,1
22820,0
22821,1
22822,0
22823,2
22824,1
22825,0
22826,1
22827,0
22828,1
22829,1
22830,0
22831,0
22832,2
22833,1
22834,2
22835,1
22836,0
22837,0
22838,2
22839,0
22840,0
22841,1
22842,1
22843,0
22844,1
22845,2
22846,0
22847,1
22848,0
22849,0
22850,0
22851,0
22852,0
22853,1
22854,0
22855,1
22856,0
22857,0
22858,2
22859,0
22860,1
22861,0
22862,0
22863,2
22864,2
22865,0
22866,2
22867,1
22868,0
22869,0
22870,0
22871,2
22872,0
22873,0
22874,1
22875,0
22876,0
22877,0
22878,0
22879,0
22880,1
22881,1
22882,2
22883,1
22884,0
22885,1
22886,0
22887,1
22888,0
22889,0
22890,2
22891,2
22892,1
22893,0
22894,0
22895,1
22896,0
22897,0
22898,1
22899,1
22900,1
22901,0
22902,1
22903,2
22904,2
22905,0
22906,0
22907,0
22908,1
22909,0
22910,0
22911,0
22912,0
22913,0
22914,0
22915,0
22916,0
22917,0
22918,0
22919,0
22920,1
22921,0
22922,0
22923,2
22924,0
22925,1
22926,0
22927,1
22928,0
22929,0
22930,0
22931,0
22932,0
22933,0
22934,2
22935,1
22936,0
22937,2
22938,1
22939,1
22940,0
22941,0
22942,0
22943,1
22944,0
22945,0
22946,0
22947,0
22948,0
22949,2
22950,0
22951,0
22952,1
22953,0
22954,2
22955,0
22956,1
22957,0
22958,0
22959,0
22960,0
22961,0
22962,0
22963,0
22964,0
22965,0
22966,0
22967,0
22968,0
22969,0
22970,0
22971,1
22972,1
22973,1
22974,1
22975,1
22976,0
22977,0
22978,0
22979,0
22980,2
22981,2
22982,1
22983,2
22984,0
22985,0
22986,0
22987,1
22988,2
22989,1
22990,0
22991,1
22992,2
22993,0
22994,0
22995,1
22996,1
22997,0
22998,0
22999,0
23000,0
23001,2
23002,0
23003,0
23004,2
23005,0
23006,0
23007,2
23008,2
23009,0
23010,0
23011,1
23012,1
23013,2
23014,2
23015,0
23016,0
23017,2
23018,0
23019,0
23020,0
23021,1
23022,0
23023,0
23024,0
23025,1
23026,2
23027,0
23028,1
23029,0
23030,0
23031,1
23032,0
23033,0
23034,1
23035,0
23036,0
23037,1
23038,0
23039,0
23040,1
23041,1
23042,0
23043,1
23044,0
23045,0
23046,0
23047,1
23048,1
23049,1
23050,0
23051,1
23052,0
23053,1
23054,2
23055,2
23056,0
23057,0
23058,0
23059,0
23060,0
23061,1
23062,0
23063,0
23064,1
23065,1
23066,1
23067,2
23068,0
23069,1
23070,2
23071,0
23072,0
23073,0
23074,2
23075,0
23076,2
23077,2
23078,0
23079,2
23080,0
23081,1
23082,2
23083,0
23084,0
23085,0
23086,0
23087,1
23088,2
23089,0
23090,0
23091,0
23092,0
23093,0
23094,2
23095,0
23096,0
23097,2
23098,0
23099,1
23100,0
23101,2
23102,0
23103,0
23104,0
23105,1
23106,0
23107,2
23108,0
23109,2
23110,0
23111,0
23112,0
23113,2
23114,1
23115,2
23116,0
23117,0
23118,0
23119,0
23120,0
23121,1
23122,1
23123,1
23124,0
23125,0
23126,1
23127,1
23128,0
23129,0
23130,2
23131,0
23132,0
23133,2
23134,0
23135,0
23136,0
23137,2
23138,0
23139,1
23140,0
23141,0
23142,1
23143,1
23144,1
23145,0
23146,0
23147,1
23148,0
23149,0
23150,0
23151,1
23152,1
23153,0
23154,1
23155,0
23156,0
23157,2
23158,0
23159,0
23160,0
23161,1
23162,0
23163,0
23164,0
23165,0
23166,1
23167,0
23168,1
23169,2
23170,1
23171,2
23172,1
23173,2
23174,0
23175,0
23176,0
23177,0
23178,1
23179,0
23180,1
23181,1
23182,1
23183,2
23184,1
23185,2
23186,0
23187,0
23188,1
23189,0
23190,0
23191,2
23192,0
23193,0
23194,0
23195,0
23196,0
23197,0
23198,0
23199,0
23200,2
23201,1
23202,1
23203,1
23204,0
23205,1
23206,0
23207,1
23208,0
23209,1
23210,0
23211,0
23212,0
23213,1
23214,1
23215,1
23216,1
23217,0
23218,2
23219,1
23220,1
23221,0
23222,0
23223,0
23224,1
23225,1
23226,1
23227,0
23228,2
23229,1
23230,0
23231,2
23232,0
23233,2
23234,1
23235,0
23236,2
23237,0
23238,0
23239,1
23240,1
23241,1
23242,0
23243,0
23244,0
23245,0
23246,2
23247,0
23248,0
23249,1
23250,1
23251,2
23252,0
23253,1
23254,0
23255,2
23256,1
23257,2
23258,0
23259,1
23260,1
23261,2
23262,0
23263,0
23264,0
23265,1
23266,1
23267,2
23268,1
23269,0
23270,1
23271,0
23272,0
23273,2
23274,0
23275,0
23276,1
23277,0
23278,0
23279,0
23280,0
23281,0
23282,0
23283,0
23284,1
23285,0
23286,0
23287,0
23288,2
23289,0
23290,0
23291,0
23292,1
23293,1
23294,0
23295,1
23296,1
23297,1
23298,0
23299,0
23300,2
23301,2
23302,0
23303,1
23304,0
23305,0
23306,0
23307,0
23308,1
23309,0
23310,0
23311,1
23312,2
23313,0
23314,1
23315,1
23316,1
23317,0
23318,0
23319,0
23320,0
23321,1
23322,2
23323,2
23324,1
23325,1
23326,0
23327,0
23328,0
23329,1
23330,2
23331,0
23332,0
23333,1
23334,1
23335,0
23336,1
23337,0
23338,0
23339,0
23340,0
23341,0
23342,2
23343,0
23344,0
23345,1
23346,0
23347,1
23348,0
23349,1
23350,0
23351,1
23352,0
23353,0
23354,1
23355,0
23356,1
23357,0
23358,0
23359,0
23360,0
23361,2
23362,0
23363,0
23364,0
23365,0
23366,0
23367,0
23368,2
23369,1
23370,1
23371,2
23372,2
23373,1
23374,1
23375,1
23376,1
23377,1
23378,0
23379,1
23380,0
23381,1
23382,0
23383,0
23384,1
23385,2
23386,0
23387,1
23388,0
23389,0
23390,0
23391,0
23392,1
23393,0
23394,0
23395,0
23396,0
23397,0
23398,0
23399,0
23400,1
23401,0
23402,0
23403,0
23404,0
23405,0
23406,1
23407,0
23408,1
23409,1
23410,0
23411,0
23412,0
23413,0
23414,0
23415,1
23416,0
23417,0
23418,0
23419,0
23420,2
23421,0
23422,0
23423,0
23424,0
23425,1
23426,1
23427,0
23428,0
23429,1
23430,0
23431,1
23432,0
23433,2
23434,0
23435,0
23436,0
23437,1
23438,2
23439,0
23440,0
23441,1
23442,0
23443,1
23444,1
23445,1
23446,0
23447,1
23448,0
23449,0
23450,0
23451,1
23452,0
23453,0
23454,0
23455,1
23456,0
23457,1
23458,1
23459,0
23460,0
23461,1
23462,0
23463,1
23464,0
23465,0
23466,0
23467,2
23468,2
23469,0
23470,1
23471,0
23472,1
23473,0
23474,1
23475,1
23476,0
23477,2
23478,0
23479,0
23480,1
23481,1
23482,0
23483,0
23484,0
23485,1
23486,1
23487,1
23488,1
23489,1
23490,0
23491,0
23492,1
23493,2
23494,1
23495,0
23496,1
23497,1
23498,1
23499,0
23500,0
23501,1
23502,0
23503,1
23504,1
23505,2
23506,2
23507,0
23508,0
23509,1
23510,0
23511,1
23512,1
23513,0
23514,0
23515,0
23516,0
23517,0
23518,1
23519,0
23520,1
23521,0
23522,1
23523,0
23524,0
23525,0
23526,0
23527,0
23528,1
23529,0
23530,0
23531,0
23532,1
23533,1
23534,1
23535,1
23536,0
23537,2
23538,0
23539,0
23540,2
23541,1
23542,0
23543,2
23544,2
23545,0
23546,0
23547,1
23548,0
23549,0
23550,1
23551,1
23552,0
23553,1
23554,0
23555,0
23556,0
23557,0
23558,0
23559,0
23560,2
23561,0
23562,0
23563,1
23564,0
23565,0
23566,1
23567,0
23568,1
23569,0
23570,0
23571,1
23572,0
23573,0
23574,0
23575,0
23576,2
23577,0
23578,1
23579,0
23580,1
23581,1
23582,0
23583,1
23584,0
23585,0
23586,0
23587,0
23588,1
23589,1
23590,0
23591,0
23592,0
23593,1
23594,0
23595,0
23596,0
23597,1
23598,0
23599,1
23600,0
23601,1
23602,0
23603,0
23604,1
23605,0
23606,0
23607,0
23608,1
23609,0
23610,0
23611,1
23612,1
23613,2
23614,1
23615,2
23616,1
23617,2
23618,1
23619,0
23620,0
23621,0
23622,2
23623,2
23624,0
23625,1
23626,0
23627,0
23628,1
23629,2
23630,0
23631,0
23632,1
23633,0
23634,0
23635,2
23636,2
23637,1
23638,0
23639,2
23640,2
23641,1
23642,0
23643,0
23644,0
23645,1
23646,0
23647,1
23648,0
23649,0
23650,0
23651,0
23652,2
23653,0
23654,1
23655,0
23656,0
23657,0
23658,2
23659,1
23660,0
23661,2
23662,2
23663,0
23664,0
23665,1
23666,0
23667,1
23668,1
23669,2
23670,0
23671,2
23672,1
23673,1
23674,1
23675,0
23676,0
23677,1
23678,0
23679,0
23680,2
23681,2
23682,0
23683,0
23684,0
23685,1
23686,1
23687,2
23688,0
23689,0
23690,0
23691,1
23692,0
23693,2
23694,0
23695,1
23696,0
23697,1
23698,0
23699,0
23700,0
23701,0
23702,1
23703,2
23704,2
23705,2
23706,0
23707,0
23708,1
23709,0
23710,0
23711,0
23712,0
23713,2
23714,1
23715,1
23716,0
23717,1
23718,2
23719,1
23720,0
23721,0
23722,0
23723,0
23724,0
23725,0
23726,1
23727,0
23728,1
23729,0
23730,0
23731,0
23732,0
23733,1
23734,0
23735,0
23736,0
23737,2
23738,1
23739,2
23740,1
23741,0
23742,0
23743,1
23744,1
23745,1
23746,2
23747,0
23748,0
23749,1
23750,1
23751,1
23752,0
23753,0
23754,0
23755,0
23756,0
23757,2
23758,0
23759,0
23760,0
23761,1
23762,0
23763,0
23764,0
23765,0
23766,1
23767,0
23768,1
23769,1
23770,0
23771,0
23772,0
23773,1
23774,2
23775,0
23776,0
23777,1
23778,2
23779,2
23780,2
23781,0
23782,0
23783,0
23784,0
23785,0
23786,0
23787,0
23788,0
23789,0
23790,0
23791,2
23792,0
23793,0
23794,0
23795,0
23796,2
23797,1
23798,0
23799,2
23800,2
23801,0
23802,1
23803,0
23804,1
23805,0
23806,0
23807,0
23808,1
23809,0
23810,0
23811,1
23812,1
23813,1
23814,1
23815,1
23816,1
23817,0
23818,0
23819,1
23820,1
23821,1
23822,0
23823,2
23824,1
23825,1
23826,1
23827,0
23828,0
23829,2
23830,0
23831,1
23832,1
23833,1
23834,1
23835,0
23836,2
23837,2
23838,0
23839,0
23840,0
23841,1
23842,0
23843,0
23844,0
23845,0
23846,0
23847,1
23848,0
23849,0
23850,2
23851,1
23852,0
23853,0
23854,0
23855,2
23856,0
23857,0
23858,0
23859,0
23860,2
23861,1
23862,2
23863,2
23864,1
23865,0
23866,2
23867,0
23868,0
23869,1
23870,1
23871,1
23872,0
23873,0
23874,0
23875,1
23876,1
23877,2
23878,0
23879,0
23880,1
23881,2
23882,0
23883,0
23884,0
23885,2
23886,1
23887,0
23888,0
23889,0
23890,0
23891,0
23892,0
23893,0
23894,0
23895,1
23896,0
23897,0
23898,0
23899,1
23900,1
23901,0
23902,0
23903,0
23904,0
23905,1
23906,0
23907,0
23908,2
23909,1
23910,2
23911,1
23912,2
23913,0
23914,1
23915,1
23916,1
23917,2
23918,0
23919,0
23920,1
23921,1
23922,0
23923,0
23924,1
23925,1
23926,1
23927,0
23928,2
23929,0
23930,0
23931,1
23932,0
23933,1
23934,0
23935,1
23936,0
23937,0
23938,0
23939,1
23940,0
23941,0
23942,1
23943,0
23944,0
23945,2
23946,0
23947,2
23948,1
23949,0
23950,0
23951,1
23952,1
23953,0
23954,0
23955,0
23956,0
23957,2
23958,0
23959,1
23960,0
23961,0
23962,0
23963,0
23964,0
23965,0
23966,0
23967,0
23968,0
23969,1
23970,0
23971,2
23972,0
23973,2
23974,0
23975,0
23976,2
23977,2
23978,0
23979,2
23980,0
23981,0
23982,1
23983,1
23984,2
23985,0
23986,0
23987,0
23988,0
23989,1
23990,0
23991,0
23992,0
23993,0
23994,1
23995,0
23996,0
23997,1
23998,1
23999,0
24000,0
24001,1
24002,2
24003,1
24004,1
24005,0
24006,0
24007,0
24008,0
24009,0
24010,0
24011,1
24012,0
24013,0
24014,2
24015,1
24016,2
24017,0
24018,0
24019,1
24020,0
24021,0
24022,0
24023,2
24024,2
24025,2
24026,2
24027,0
24028,0
24029,0
24030,1
24031,0
24032,0
24033,1
24034,0
24035,1
24036,0
24037,0
24038,0
24039,1
24040,1
24041,0
24042,0
24043,1
24044,1
24045,0
24046,0
24047,1
24048,0
24049,0
24050,0
24051,1
24052,2
24053,0
24054,2
24055,0
24056,1
24057,2
24058,2
24059,0
24060,1
24061,1
24062,0
24063,2
24064,0
24065,1
24066,1
24067,1
24068,0
24069,1
24070,0
24071,0
24072,0
24073,0
24074,0
24075,1
24076,1
24077,1
24078,1
24079,0
24080,0
24081,0
24082,2
24083,2
24084,1
24085,0
24086,0
24087,2
24088,1
24089,2
24090,2
24091,1
24092,0
24093,1
24094,0
24095,1
24096,0
24097,0
24098,0
24099,1
24100,0
24101,0
24102,0
24103,0
24104,0
24105,0
24106,0
24107,0
24108,1
24109,0
24110,1
24111,2
24112,0
24113,1
24114,2
24115,1
24116,1
24117,0
24118,1
24119,2
24120,0
24121,0
24122,1
24123,0
24124,1
24125,0
24126,0
24127,2
24128,0
24129,0
24130,0
24131,0
24132,1
24133,0
24134,0
24135,1
24136,1
24137,0
24138,0
24139,0
24140,0
24141,0
24142,2
24143,1
24144,0
24145,0
24146,1
24147,0
24148,0
24149,0
24150,0
24151,2
24152,2
24153,2
24154,0
24155,0
24156,0
24157,1
24158,0
24159,0
24160,0
24161,0
24162,2
24163,2
24164,0
24165,0
24166,1
24167,0
24168,0
24169,0
24170,0
24171,0
24172,0
24173,1
24174,0
24175,2
24176,0
24177,0
24178,1
24179,0
24180,2
24181,0
24182,2
24183,0
24184,0
24185,1
24186,1
24187,2
24188,1
24189,1
24190,0
24191,2
24192,0
24193,0
24194,1
24195,0
24196,0
24197,1
24198,0
24199,0
24200,0
24201,2
24202,2
24203,1
24204,1
24205,0
24206,1
24207,2
24208,0
24209,0
24210,2
24211,0
24212,0
24213,0
24214,0
24215,1
24216,0
24217,0
24218,0
24219,0
24220,0
24221,1
24222,2
24223,0
24224,2
24225,1
24226,0
24227,2
24228,0
24229,1
24230,0
24231,2
24232,0
24233,0
24234,0
24235,0
24236,2
24237,0
24238,0
24239,0
24240,0
24241,2
24242,0
24243,1
24244,0
24245,0
24246,2
24247,0
24248,0
24249,0
24250,0
24251,0
24252,0
24253,1
24254,1
24255,1
24256,0
24257,0
24258,0
24259,1
24260,2
24261,1
24262,1
24263,2
24264,0
24265,1
24266,0
24267,0
24268,0
24269,1
24270,0
24271,2
24272,1
24273,1
24274,0
24275,2
24276,2
24277,1
24278,1
24279,0
24280,2
24281,1
24282,0
24283,0
24284,0
24285,1
24286,0
24287,0
24288,0
24289,1
24290,0
24291,0
24292,1
24293,1
24294,0
24295,2
24296,0
24297,2
24298,1
24299,0
24300,0
24301,0
24302,0
24303,0
24304,0
24305,1
24306,0
24307,1
24308,0
24309,0
24310,1
24311,0
24312,0
24313,1
24314,0
24315,0
24316,1
24317,0
24318,0
24319,0
24320,0
24321,0
24322,0
24323,0
24324,1
24325,0
24326,0
24327,1
24328,0
24329,0
24330,0
24331,0
24332,1
24333,0
24334,0
24335,0
24336,1
24337,0
24338,0
24339,1
24340,2
24341,0
24342,1
24343,0
24344,0
24345,0
24346,0
24347,0
24348,0
24349,2
24350,2
24351,2
24352,0
24353,1
24354,1
24355,2
24356,0
24357,0
24358,0
24359,0
24360,0
24361,0
24362,1
24363,0
24364,1
24365,2
24366,2
24367,0
24368,1
24369,1
24370,2
24371,2
24372,0
24373,0
24374,0
24375,0
24376,2
24377,0
24378,2
24379,2
24380,0
24381,0
24382,0
24383,0
24384,2
24385,1
24386,0
24387,1
24388,2
24389,0
24390,0
24391,1
24392,0
24393,0
24394,0
24395,0
24396,2
24397,0
24398,0
24399,1
24400,0
24401,0
24402,0
24403,0
24404,0
24405,0
24406,0
24407,0
24408,1
24409,0
24410,1
24411,0
24412,1
24413,1
24414,1
24415,0
24416,0
24417,0
24418,0
24419,1
24420,1
24421,2
24422,0
24423,0
24424,1
24425,1
24426,0
24427,0
24428,0
24429,1
24430,0
24431,0
24432,1
24433,0
24434,0
24435,0
24436,0
24437,1
24438,0
24439,0
24440,0
24441,0
24442,0
24443,0
24444,0
24445,0
24446,0
24447,1
24448,1
24449,1
24450,0
24451,0
24452,1
24453,0
24454,0
24455,1
24456,0
24457,1
24458,1
24459,1
24460,0
24461,1
24462,2
24463,2
24464,0
24465,0
24466,2
24467,0
24468,1
24469,0
24470,0
24471,2
24472,1
24473,1
24474,0
24475,0
24476,2
24477,2
24478,0
24479,0
24480,0
24481,1
24482,0
24483,0
24484,1
24485,0
24486,0
24487,0
24488,0
24489,1
24490,2
24491,1
24492,0
24493,0
24494,1
24495,0
24496,2
24497,0
24498,0
24499,0
24500,0
24501,1
24502,0
24503,0
24504,1
24505,0
24506,0
24507,1
24508,1
24509,1
24510,1
24511,0
24512,1
24513,0
24514,0
24515,2
24516,0
24517,1
24518,0
24519,0
24520,1
24521,0
24522,0
24523,0
24524,1
24525,0
24526,0
24527,0
24528,0
24529,2
24530,1
24531,0
24532,0
24533,0
24534,1
24535,0
24536,1
24537,0
24538,0
24539,2
24540,0
24541,1
24542,0
24543,0
24544,0
24545,1
24546,0
24547,1
24548,2
24549,1
24550,1
24551,0
24552,0
24553,2
24554,0
24555,1
24556,2
24557,2
24558,2
24559,1
24560,1
24561,1
24562,0
24563,0
24564,0
24565,0
24566,1
24567,0
24568,0
24569,1
24570,0
24571,0
24572,0
24573,2
24574,2
24575,0
24576,2
24577,0
24578,0
24579,0
24580,1
24581,0
24582,2
24583,0
24584,2
24585,1
24586,2
24587,0
24588,1
24589,0
24590,0
24591,0
24592,0
24593,0
24594,0
24595,1
24596,1
24597,1
24598,1
24599,0
24600,0
24601,0
24602,0
24603,0
24604,2
24605,2
24606,2
24607,0
24608,2
24609,2
24610,1
24611,1
24612,2
24613,2
24614,1
24615,1
24616,2
24617,1
24618,0
24619,0
24620,1
24621,0
24622,0
24623,1
24624,0
24625,1
24626,0
24627,1
24628,0
24629,0
24630,0
24631,1
24632,0
24633,0
24634,1
24635,0
24636,0
24637,2
24638,0
24639,2
24640,1
24641,0
24642,0
24643,0
24644,1
24645,0
24646,0
24647,0
24648,0
24649,0
24650,1
24651,0
24652,0
24653,1
24654,1
24655,1
24656,0
24657,0
24658,0
24659,0
24660,1
24661,0
24662,2
24663,0
24664,1
24665,2
24666,0
24667,0
24668,2
24669,0
24670,2
24671,1
24672,2
24673,2
24674,0
24675,0
24676,2
24677,0
24678,0
24679,0
24680,1
24681,0
24682,1
24683,0
24684,0
24685,0
24686,0
24687,0
24688,0
24689,2
24690,2
24691,0
24692,0
24693,0
24694,0
24695,1
24696,0
24697,2
24698,2
24699,1
24700,0
24701,0
24702,0
24703,1
24704,0
24705,0
24706,0
24707,1
24708,1
24709,1
24710,0
24711,2
24712,0
24713,1
24714,0
24715,1
24716,0
24717,1
24718,0
24719,1
24720,0
24721,1
24722,1
24723,0
24724,0
24725,1
24726,1
24727,0
24728,0
24729,1
24730,0
24731,2
24732,0
24733,0
24734,1
24735,1
24736,1
24737,0
24738,0
24739,0
24740,0
24741,0
24742,0
24743,0
24744,0
24745,0
24746,1
24747,0
24748,0
24749,1
24750,1
24751,0
24752,0
24753,0
24754,1
24755,0
24756,2
24757,0
24758,0
24759,0
24760,0
24761,0
24762,0
24763,0
24764,0
24765,2
24766,0
24767,0
24768,0
24769,2
24770,2
24771,0
24772,0
24773,0
24774,2
24775,0
24776,0
24777,0
24778,2
24779,0
24780,0
24781,0
24782,2
24783,0
24784,0
24785,1
24786,0
24787,1
24788,0
24789,1
24790,0
24791,0
24792,1
24793,2
24794,0
24795,1
24796,1
24797,1
24798,0
24799,2
24800,1
24801,2
24802,2
24803,0
24804,0
24805,1
24806,0
24807,1
24808,2
24809,0
24810,0
24811,0
24812,0
24813,1
24814,1
24815,0
24816,0
24817,0
24818,0
24819,0
24820,2
24821,0
24822,0
24823,0
24824,1
24825,0
24826,1
24827,2
24828,0
24829,1
24830,0
24831,2
24832,0
24833,0
24834,2
24835,1
24836,1
24837,2
24838,0
24839,0
24840,0
24841,1
24842,1
24843,1
24844,0
24845,2
24846,0
24847,0
24848,0
24849,2
24850,0
24851,0
24852,1
24853,0
24854,0
24855,0
24856,0
24857,0
24858,2
24859,1
24860,1
24861,0
24862,0
24863,0
24864,1
24865,2
24866,1
24867,1
24868,0
24869,0
24870,0
24871,1
24872,0
24873,0
24874,0
24875,2
24876,0
24877,0
24878,2
24879,2
24880,0
24881,0
24882,1
24883,1
24884,2
24885,0
24886,0
24887,0
24888,0
24889,0
24890,0
24891,2
24892,0
24893,1
24894,0
24895,2
24896,0
24897,0
24898,2
24899,1
24900,2
24901,2
24902,0
24903,0
24904,0
24905,0
24906,0
24907,0
24908,2
24909,1
24910,0
24911,1
24912,1
24913,0
24914,1
24915,0
24916,0
24917,0
24918,0
24919,1
24920,0
24921,1
24922,1
24923,0
24924,0
24925,1
24926,0
24927,1
24928,1
24929,2
24930,1
24931,0
24932,1
24933,0
24934,0
24935,0
24936,0
24937,2
24938,2
24939,1
24940,0
24941,0
24942,0
24943,0
24944,0
24945,0
24946,2
24947,1
24948,0
24949,1
24950,0
24951,0
24952,2
24953,0
24954,0
24955,0
24956,0
24957,0
24958,0
24959,0
24960,1
24961,0
24962,0
24963,0
24964,1
24965,0
24966,0
24967,0
24968,2
24969,0
24970,1
24971,2
24972,0
24973,1
24974,2
24975,1
24976,1
24977,1
24978,1
24979,0
24980,0
24981,0
24982,0
24983,0
24984,0
24985,2
24986,2
24987,1
24988,1
24989,0
24990,0
24991,1
24992,1
24993,0
24994,0
24995,1
24996,1
24997,0
24998,0
24999,0
25000,0
25001,0
25002,0
25003,0
25004,0
25005,1
25006,2
25007,0
25008,1
25009,0
25010,1
25011,2
25012,1
25013,2
25014,0
25015,0
25016,0
25017,0
25018,0
25019,0
25020,0
25021,0
25022,0
25023,0
25024,2
25025,0
25026,0
25027,1
25028,0
25029,0
25030,0
25031,1
25032,0
25033,1
25034,0
25035,0
25036,1
25037,1
25038,1
25039,0
25040,0
25041,1
25042,1
25043,1
25044,0
25045,1
25046,0
25047,0
25048,1
25049,0
25050,0
25051,0
25052,0
25053,0
25054,0
25055,0
25056,1
25057,2
25058,0
25059,0
25060,1
25061,1
25062,0
25063,1
25064,0
25065,2
25066,2
25067,0
25068,0
25069,0
25070,1
25071,2
25072,2
25073,0
25074,0
25075,1
25076,0
25077,0
25078,0
25079,0
25080,1
25081,1
25082,2
25083,0
25084,2
25085,0
25086,0
25087,0
25088,0
25089,0
25090,1
25091,2
25092,2
25093,1
25094,0
25095,1
25096,1
25097,0
25098,1
25099,0
25100,0
25101,0
25102,0
25103,0
25104,0
25105,0
25106,0
25107,0
25108,1
25109,0
25110,0
25111,0
25112,0
25113,1
25114,0
25115,0
25116,1
25117,0
25118,2
25119,1
25120,0
25121,2
25122,0
25123,0
25124,0
25125,0
25126,1
25127,0
25128,0
25129,0
25130,1
25131,0
25132,0
25133,1
25134,2
25135,1
25136,1
25137,0
25138,1
25139,1
25140,1
25141,0
25142,1
25143,1
25144,0
25145,0
25146,1
25147,2
25148,1
25149,0
25150,1
25151,0
25152,1
25153,0
25154,2
25155,0
25156,1
25157,0
25158,0
25159,0
25160,0
25161,1
25162,0
25163,0
25164,1
25165,1
25166,2
25167,0
25168,0
25169,0
25170,1
25171,0
25172,1
25173,0
25174,1
25175,0
25176,2
25177,0
25178,0
25179,2
25180,0
25181,0
25182,0
25183,1
25184,0
25185,0
25186,2
25187,1
25188,0
25189,0
25190,2
25191,0
25192,0
25193,0
25194,2
25195,1
25196,2
25197,0
25198,0
25199,2
25200,0
25201,0
25202,0
25203,0
25204,0
25205,0
25206,2
25207,0
25208,0
25209,0
25210,1
25211,1
25212,0
25213,1
25214,0
25215,0
25216,1
25217,0
25218,0
25219,2
25220,0
25221,0
25222,0
25223,1
25224,1
25225,0
25226,0
25227,2
25228,1
25229,0
25230,2
25231,2
25232,0
25233,2
25234,0
25235,0
25236,0
25237,1
25238,0
25239,0
25240,0
25241,2
25242,0
25243,0
25244,1
25245,0
25246,1
25247,0
25248,0
25249,0
25250,0
25251,2
25252,0
25253,0
25254,0
25255,1
25256,1
25257,0
25258,2
25259,0
25260,1
25261,0
25262,1
25263,0
25264,0
25265,1
25266,0
25267,0
25268,2
25269,0
25270,0
25271,0
25272,0
25273,0
25274,0
25275,0
25276,0
25277,0
25278,0
25279,1
25280,1
25281,0
25282,0
25283,0
25284,0
25285,0
25286,0
25287,1
25288,0
25289,2
25290,1
25291,2
25292,1
25293,0
25294,0
25295,0
25296,0
25297,1
25298,1
25299,0
25300,0
25301,2
25302,0
25303,0
25304,0
25305,0
25306,0
25307,0
25308,0
25309,2
25310,0
25311,0
25312,0
25313,0
25314,0
25315,0
25316,1
25317,0
25318,0
25319,0
25320,0
25321,0
25322,0
25323,0
25324,1
25325,0
25326,0
25327,0
25328,0
25329,1
25330,0
25331,2
25332,0
25333,0
25334,1
25335,2
25336,0
25337,0
25338,1
25339,2
25340,0
25341,2
25342,0
25343,0
25344,2
25345,2
25346,0
25347,1
25348,0
25349,1
25350,0
25351,2
25352,1
25353,0
25354,0
25355,1
25356,0
25357,2
25358,0
25359,1
25360,0
25361,0
25362,1
25363,1
25364,0
25365,1
25366,2
25367,0
25368,0
25369,0
25370,0
25371,1
25372,0
25373,2
25374,1
25375,0
25376,1
25377,1
25378,1
25379,1
25380,1
25381,0
25382,1
25383,0
25384,2
25385,0
25386,2
25387,1
25388,1
25389,0
25390,0
25391,0
25392,0
25393,0
25394,1
25395,1
25396,0
25397,0
25398,0
25399,1
25400,1
25401,0
25402,0
25403,1
25404,0
25405,0
25406,0
25407,1
25408,0
25409,2
25410,0
25411,0
25412,1
25413,1
25414,0
25415,1
25416,0
25417,1
25418,0
25419,2
25420,0
25421,1
25422,2
25423,1
25424,0
25425,1
25426,0
25427,0
25428,0
25429,1
25430,0
25431,2
25432,1
25433,0
25434,0
25435,0
25436,0
25437,0
25438,2
25439,2
25440,1
25441,1
25442,0
25443,2
25444,1
25445,1
25446,1
25447,0
25448,2
25449,1
25450,0
25451,0
25452,0
25453,1
25454,1
25455,1
25456,1
25457,0
25458,1
25459,0
25460,1
25461,0
25462,0
